,feature,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10,importance
47,cumsum_quantity_by_cust_id-skew,0.6676424309824768,1.6657574069678607,0.5507502313456465,0.4730071448502274,0.4829735162094533,1.22706375059281,0.5591719176608357,0.8133473233658272,0.4950997382677071,0.8449057173528848,0.7779719177595729
48,cumsum_price_by_cust_id-mean,0.9068629570419312,0.7593110369850661,0.5980867754235666,0.44269333679567896,0.8828727402217119,0.4863455569970251,0.3177570093597423,0.9124134056638438,0.7182689941894026,0.46368449946334395,0.6488296312141313
49,cumsum_price_by_cust_id-max,0.3542087851647686,0.7643742187143404,0.7243940904544893,0.40340714280055634,0.8057631156490966,0.5301455611939888,0.8416519350474141,0.629736921308007,1.0686067199823,1.4235734678209235,0.7545861958135884
50,cumsum_price_by_cust_id-min,0.9069209715231066,0.10790600156632038,0.37684180896542385,0.004899762200923142,0.005733859528523131,0.8526488348759256,0.007606609445892891,0.5313210843476008,0.7122673005082861,0.010539365061665926,0.35166855980236683
51,cumsum_price_by_cust_id-sum,0.8340133453100093,1.2293692067877335,2.1809866676067355,1.5681222770306076,1.0138876704665687,0.3894844356650695,2.2973352573148524,1.3863701796092902,0.9358977833433487,2.037154163808466,1.387262098694268
52,cumsum_price_by_cust_id-count,0.5368975942771838,0.9065810898112685,0.3315950726091551,0.27188498145462264,0.4116165491471533,0.3621451516963474,0.0,0.24669373812581122,0.6770144284318608,1.2466191744733133,0.4991047780026716
53,cumsum_price_by_cust_id-std,0.4174299304111562,0.6286140161167002,0.1514774547702745,0.0672129459861752,0.6153808196878184,0.2676475745564977,0.0,0.3783357967635159,0.25364081276936823,0.3564059211418245,0.3136145272203331
54,cumsum_price_by_cust_id-skew,0.6830022909960329,0.7823597980483739,1.4420686352224144,0.38887889044985596,0.9817894420542418,0.9062698770484888,0.261555189672046,1.2673252966991462,0.7603295154450529,1.2555093374388004,0.8729088273074452
55,cumsum_total_by_prod_id-mean,2.2607333926578272,2.3624913487148738,2.197636253612149,2.5392875766250573,1.5598148561801939,0.5939274736507638,5.327476245908856,1.5034406992670928,1.554333664804591,3.4374934926854177,2.333663500410682
56,cumsum_total_by_prod_id-max,0.8921001697983296,2.0705504520913474,1.9330838606873944,0.42184720920875163,1.7052828130805684,1.617626145257061,1.3571506867528156,2.755682134049808,2.087310875058666,0.9528552191984627,1.5793489565183205
57,cumsum_total_by_prod_id-min,0.25256874452821837,0.3128657802423602,0.5190396768150514,0.25229682039228485,0.7697905223163511,0.8146408943677275,0.3681778283517222,0.5135661425909328,1.656797110844621,0.20524499079465897,0.5664988511243928
58,cumsum_total_by_prod_id-sum,1.3932174188706123,2.404921722749067,0.9271832009745229,0.7237734622513136,1.6279656791619368,1.7149459495345636,3.0093928288076106,1.7048880119832095,0.6276493677730429,2.7501574441384036,1.6884095086244284
59,cumsum_total_by_prod_id-count,0.41115691711317526,0.35559377591815144,0.34009603350343787,0.6991679575673301,0.2511018358984136,0.10443995483417132,0.07748863744178834,0.4417824387494139,0.20339165075740598,0.020433840814603463,0.29046530425978917
60,cumsum_total_by_prod_id-std,1.4418756775424018,0.6400871868057824,1.0581836472901582,1.1065502574691413,0.6094629685148741,0.841547390263225,0.3371793226052608,1.2459353181621535,0.7967436258308774,0.8541646310583263,0.8931730025542202
61,cumsum_total_by_prod_id-skew,0.6801556674709096,1.291297302998004,1.234609299556181,0.030802084342901763,0.389768445620138,0.6832763606434977,0.5746801648415575,0.9437247028907478,0.6963350290965069,0.2768212807826069,0.6801470338243052
62,cumsum_quantity_by_prod_id-mean,1.574325880904525,1.665662573796827,1.8492696849234211,2.788835022985334,2.2844472944993917,1.5366455222721758,3.2450968457442144,1.3814508024944325,1.4885219908849339,2.8577562035473707,2.0672011822052627
63,cumsum_quantity_by_prod_id-max,2.533282614487987,4.907013111331242,1.1918727996484626,1.49033953259481,2.221840244239944,2.0167694960737577,0.8878195299188656,1.6268103727746852,2.325298770513598,2.4296709092869384,2.1630717380870292
64,cumsum_quantity_by_prod_id-min,0.7326838135803978,0.8966882263493282,1.3105133153391326,0.13218090174187325,1.3399950439043473,1.9354639167595322,0.29839039041884907,0.9412127875887899,1.4118388162737507,0.816681085104936,0.9815648297060937
65,cumsum_quantity_by_prod_id-sum,1.393110154707236,1.315954773845896,0.8706494880653757,1.794911799737537,2.130711132061476,1.9128218451454397,2.573412066774861,1.5100721852317083,1.5402665734868588,1.0879668456570322,1.6129876864713424
66,cumsum_quantity_by_prod_id-count,0.1938860110050982,0.3015272825800523,0.27314929191982507,0.6716219030549044,0.6621916499644943,0.23308515052922174,0.14646948976259608,0.6921517137603779,0.2028701108224518,0.7974245796487885,0.41743771830478105
67,cumsum_quantity_by_prod_id-std,0.8477791111057738,0.31365231966140367,1.8163868772798584,1.1980387409999613,1.2081115266910376,1.1927754360631877,1.1700261056357857,1.162912369624546,1.0490617480356217,3.8046035159420892,1.3763347751039263
68,cumsum_quantity_by_prod_id-skew,1.342086882651137,1.4883580857039902,0.8214513881180141,1.9319205679412894,1.860080016049901,2.073907288942044,0.5349133490936354,0.6803149015026797,2.260948835986231,0.8643414658990978,1.385832278188802
69,cumsum_price_by_prod_id-mean,0.7937599499181459,0.39934982952149695,0.8388851490491414,0.43445045176132896,1.0407375684537836,0.9721500224481386,0.18704172991151755,0.949616380051265,1.4722575865237957,0.08326480877604873,0.7171513476414663
70,cumsum_price_by_prod_id-max,2.2473707864256305,3.7055608914169604,5.177886180383014,10.241323042566302,5.525810075364298,1.9886532418003673,10.172974173662537,3.097673315660967,3.6410108094086584,7.407484591234623,5.320574710792335
71,cumsum_price_by_prod_id-min,0.3625229594332349,0.17438827828569695,0.6771703372658938,0.22424354046086703,1.3239103691177843,0.6303534588750364,2.8985684175200492,0.9235015814450765,1.059925233254437,1.269566094601967,0.9544150270260043
72,cumsum_price_by_prod_id-sum,0.9673877081588651,1.5506919079368786,3.52952810885305,3.066631728976101,1.2079726241878377,1.399043779982183,3.6397841686531947,2.5880543620746894,3.880674760890996,1.5689663116878,2.3398735461401596
73,cumsum_price_by_prod_id-count,0.2638316706028177,0.08290346046973365,1.0765472674618597,0.8520808108483502,0.4943288483313013,0.22434746523241209,1.681686132745089,0.2415959958972769,0.8678893244577508,0.20484134929520428,0.5990052325341797
74,cumsum_price_by_prod_id-std,1.5979214988103334,1.2871397627111318,0.8995756630960572,0.7423422438421464,0.3151555169450418,0.8745281537704425,0.0,0.9121530480635438,0.451882856341513,0.3903928457650668,0.7471091589345276
75,cumsum_price_by_prod_id-skew,0.9329144637988726,1.4646369242722403,0.7784710019180318,0.25877451375313015,0.8509025458150089,0.7525248912270593,0.0,0.4821752479071451,0.33697577764068687,0.4452574563803872,0.6302632822712563
76,cumsum_total_by_order_id-mean,1.0124230846243523,1.6499542580700557,0.9812198895387177,1.7399256695327665,1.2895525528921792,0.8546592691162044,1.675070789225269,1.3793600245612962,0.6691108212061826,0.3929496139142159,1.1644225972681237
77,cumsum_total_by_order_id-max,0.6571307315685098,0.28609547295348525,0.34045323706293307,0.911021711341057,0.28148603270673056,1.298204793976536,0.0,1.5908359032918913,0.2951285963712478,0.10603353047260257,0.5766390009744994
78,cumsum_total_by_order_id-min,0.998203606875346,1.1455868781127445,0.9470939291579485,0.7953993152442227,0.4177761520248409,0.8706559828348457,0.0,0.565448713405211,0.8167872040455396,0.12691041841985853,0.6683862200120557
79,cumsum_total_by_order_id-sum,1.3910812727521709,1.0849508250204793,1.592589190648383,0.39098289174675405,1.1342036992657736,0.8504282586632932,0.6252772120241628,0.632160578247776,1.3032853953640398,1.0552309705531049,1.0060190294285936
80,cumsum_total_by_order_id-count,0.15479042803910892,0.22067301107795353,0.17150538864320433,0.6137985081695017,0.35942962413419044,0.11710630621364794,1.2091270837346566,0.7094989268977746,0.041287246790816814,0.32076812696850315,0.3917984650669358
81,cumsum_total_by_order_id-std,1.1289235581737065,0.8959758801049553,2.155272455545561,1.9093083482891815,1.6956966487259566,2.0845987751597583,1.7768523658230377,1.2371504078388318,2.397428654279681,3.1896046978347528,1.847081179177542
82,cumsum_total_by_order_id-skew,0.6941381495785154,0.0,1.191258496313153,1.0030819243363676,0.21499394454051216,1.1205279239277197,0.011981769929835313,0.7883861480011396,0.44620811399058535,0.0,0.5470576470617827
83,cumsum_quantity_by_order_id-mean,0.1854264280450596,0.9637598842868718,0.7273305849172145,0.9959665198111863,0.5668086328000523,0.5808219890563169,0.6478963832904647,0.7494926466938655,1.0639930578986463,0.9532883520913262,0.7434784478891004
84,cumsum_quantity_by_order_id-max,1.5727016430406386,0.7110279625626733,1.2479163567853286,0.5745198299792444,0.5984045881354991,0.7595364664071144,0.0,0.950067094155101,0.5930804438434771,0.26738041806178975,0.7274634802970866
85,cumsum_quantity_by_order_id-min,0.4735940484736334,0.7354384474497236,0.3998022771375032,0.3429961288030102,0.7668107574727108,0.65884763806908,0.20906618282136621,0.6278703117833342,0.47261976543132844,0.38221295637425995,0.5069258513815951
86,cumsum_quantity_by_order_id-sum,1.1099483129327832,0.3470736569074173,0.23778789362775346,0.08387406782016543,0.47249389906910716,0.8956068634836439,0.0,0.37046916796899015,0.11246724410363768,0.0,0.3629721105913499
87,cumsum_quantity_by_order_id-count,0.16222126304573117,0.22368384330710422,0.9052898700712698,0.7235865227386581,0.4099982125453871,0.06433079016200398,0.6198283796747255,0.38895433065393104,0.4166401957389469,0.944629040484153,0.4859162448421911
88,cumsum_quantity_by_order_id-std,0.9279873016792752,0.9711074122407675,1.4033248425178726,0.6621341619202538,1.4122792867301162,0.42523626554382765,0.3516986426136145,0.6378896364312566,1.175489649237435,0.6670408006155648,0.8634187999529983
89,cumsum_quantity_by_order_id-skew,1.6549088025324363,0.5657358191307928,0.5913276361290272,0.0,0.7684455370499272,1.8143300979864787,0.3101796315063455,0.924850613434179,0.8137068051750523,0.8812297372503253,0.8324714680194566
90,cumsum_price_by_order_id-mean,0.9099468639821253,1.8318166566493959,1.7231390765927224,1.5088262732742672,1.5156136661806532,0.6555978741634302,0.323902661087658,2.1413862804735744,1.7414254078917504,1.3383421280023444,1.368999688829792
91,cumsum_price_by_order_id-max,0.32346006603228367,0.14502501128648046,1.1918579394491675,0.7923828136144202,0.7652661535600441,0.2532159626770472,0.06206868364617841,0.5230060828612106,0.4740588498885714,0.7084832929082501,0.5238824855923653
92,cumsum_price_by_order_id-min,0.11408261241220409,0.5807724247777433,0.3458687516311801,0.0,0.4199351835307222,0.1460460523844062,0.0,0.1469054252577416,0.3738283036633193,0.0,0.21274387536573167
93,cumsum_price_by_order_id-sum,0.3604734582194293,0.8133125212891371,0.33428813876328867,0.6172756593908079,0.9081883763444937,0.7801685521487481,0.7932732123241851,1.3296432311860995,1.0367012274206757,0.6848865134748015,0.7658210890561667
94,cumsum_price_by_order_id-count,0.5201721469546733,0.45959643540798306,0.12942070542517758,1.456534403659255,0.21220282391656492,0.26406670174550534,0.0,0.1276237375682651,0.29831913845154256,0.516015021594876,0.3983951114723842
95,cumsum_price_by_order_id-std,0.3233881926962799,0.7814481666186324,0.6464000520521291,1.2238006430716777,0.3790625823862397,0.5548162983464103,0.386672553530503,1.0531005949070378,0.7012024427824092,0.7578816229776979,0.6807773149369016
96,cumsum_price_by_order_id-skew,2.933620150303936,1.0816064107780212,1.6391242843180645,1.006916717206943,1.3969196682902487,1.5735877164820222,0.8800427684826422,1.006256816260831,2.663153816060994,0.7579369454421494,1.4939165293625851
97,quantity-mean,0.6249575891223212,0.20013788192233448,0.2394909587145396,0.5839537998025428,0.13039452328093432,1.0935356636955098,0.4657977991216181,0.4019868035561477,1.0219179146132435,0.26064150144508114,0.5022814435274272
98,quantity-max,0.4585743408213022,0.862339833051048,0.07804098720009414,0.0,0.12780055322733727,0.17294706803587284,0.0,0.2149417925281874,0.00422777294085139,0.006917935632461831,0.19257902834371549
99,quantity-min,0.32142269336967044,0.18579522062425155,0.09293785247045083,0.0,0.32349102963923054,0.3427438101479472,0.21116817557493722,0.2926739931894095,0.006076441138771936,0.24081962849854596,0.20171288446532148
100,quantity-sum,0.552338392989147,1.1924098216598635,0.8207170328436166,0.7336704928877359,0.6112740045131535,0.48577761323182345,0.23004809396445378,0.6615093735840111,0.5350087532420863,1.0969512806758552,0.6919704859591747
101,quantity-count,0.8166281132729958,0.12031796032824925,0.7983097071839842,0.7867435752836649,0.2804692288423506,0.4554899220970052,1.711326465469273,0.18669323395529458,0.7155301297003701,1.1438493842135902,0.7015357720346777
102,quantity-std,0.5840370115564048,0.6234974934641857,1.6808867458412953,0.12315781250298494,0.6645988238666724,0.7778750486540841,0.24194918751114394,0.4685523990672737,0.24786162189927674,1.0235702162490075,0.6435986360612329
103,quantity-skew,0.8320219805901786,0.29440667748302,1.012046487815785,0.7083562414349713,0.9963106729174213,1.096267220847967,0.018255893588804677,0.6322295368219718,0.5757069678679416,0.12215752602370998,0.6287759205391772
104,price-mean,0.6576808223637604,0.04679742492235996,0.07092229028896244,0.0,1.4846140266226755,0.5564253576878128,0.0,0.3537993226337859,0.8755901844223631,0.15305398895219796,0.4198883417893919
105,price-max,0.46194565958829464,0.03585049784450061,0.1825734799295165,0.10798028562964714,0.529063741877905,0.2497325994872952,0.0,0.039974507135222305,0.11908607467961631,0.005509997302012933,0.17317168434740104
106,price-min,0.7516375814085539,0.18461739546713357,0.0030343901774755135,0.19352356309014526,0.7842355061908157,0.7570842958886664,0.336706445005342,0.32790830840613605,0.5992411577842114,6.99583598838848e-05,0.3938058601778363
107,price-sum,0.3327142558705054,0.11285101497735694,0.272143649291183,0.06924247001799998,0.5403974145502068,0.29140935212896335,0.0,0.34809189443431937,0.2892705966909778,0.3133211614375476,0.256944180939906
108,price-count,0.1853442221183363,0.45952108511588513,0.12214860979870883,0.18281172444973348,0.39792955047872564,0.05545362474785509,0.5297805145250261,0.14825168424267335,0.1289506964361147,1.0468206603541532,0.3257012372267211
109,price-std,1.152911631219873,1.8622710310079948,1.7334095309605744,0.5894516344563436,1.2830137396755854,0.3783169768602412,0.0,0.9291204251003756,1.4778939014164536,1.2330400662686274,1.0639428936966069
110,price-skew,0.6985279205552523,0.9243746358881404,0.13956224507966306,0.3032142935557063,1.345899518697417,1.0188442312687622,0.0,0.06583797513968144,1.1235501842193314,0.006856632632976691,0.5626667637036931
111,total-mean,1.1228331585057332,0.6553644601215483,1.1081009477281225,0.1507216448837229,0.6013243536170395,0.8723307823507574,0.0053568102338504495,0.6738532450954842,0.9177935611939109,0.06810114887441222,0.6175780112604581
112,total-max,0.3853609159904432,0.6387866768600616,0.6853252985121484,0.497113000627673,0.4284232229338203,0.6628484202458635,0.46354607002324844,0.19843890999045,1.0406423568845344,0.5905597364704914,0.5591044608538736
113,total-min,0.7379686179431921,0.8197903825591035,0.30098386416380135,0.434786066786528,0.6256533010536202,1.0568587741518929,0.0,1.7876576154925268,0.6643248868197653,0.15936725257960432,0.6587390761550034
114,total-sum,1.471368286318271,0.579674998042119,0.0,0.1940961013491632,0.8009141600562951,0.8791041535417237,0.0,0.7811232545780964,0.360649500831959,0.9730565940625331,0.6039987048780161
115,total-count,0.38121036154449117,0.25114788894121676,0.4250477055497199,0.03535703488286296,0.220672672872676,0.10450635219614737,0.24397768011343873,0.2563629266343458,0.22712758534056518,0.27460185020933836,0.24200120582848017
116,total-std,0.04485961777870659,0.09646265645375902,0.5355803992213106,0.6193890397474029,0.7891807315355749,0.22281646427045948,0.0,0.2106441184178384,0.7771241491595372,0.9549212517972459,0.42509784283818347
117,total-skew,0.5575571464684959,0.2356097252619647,0.032667964732238895,0.0,0.29179910816037835,1.197558194779764,0.0,0.8068388898448015,0.07745570374456819,0.0530303590172321,0.3252517092009443
