iter	Logloss
4841	0.07034546115
4842	0.07034545576
4843	0.07034313916
4844	0.07033926418
4845	0.07033926077
4846	0.07033283652
4847	0.07033282924
4848	0.07032910922
4849	0.0703267888
4850	0.07032678795
4851	0.07032678623
4852	0.07032155793
4853	0.07031965819
4854	0.0703196545
4855	0.07031840259
4856	0.07031740642
4857	0.07031542627
4858	0.07031529827
4859	0.07031120684
4860	0.07031117495
4861	0.07030907568
4862	0.07030907543
4863	0.07030907405
4864	0.07030730533
4865	0.07029885806
4866	0.07029616448
4867	0.07029546505
4868	0.07029371518
4869	0.0702935164
4870	0.07029300809
4871	0.07029300742
4872	0.07029300654
4873	0.0702913399
4874	0.07029131802
4875	0.07029131802
4876	0.07028954726
4877	0.07028954548
4878	0.07028629996
4879	0.07028572361
4880	0.07027667853
4881	0.07027571986
4882	0.07027563986
4883	0.07027528041
4884	0.07024860845
4885	0.07024554239
4886	0.07024186329
4887	0.07022507773
4888	0.07021633428
4889	0.07021632992
4890	0.07021533012
4891	0.07020079841
4892	0.07020027946
4893	0.07019904156
4894	0.07019590361
4895	0.07019590307
4896	0.07018581308
4897	0.07018031592
4898	0.07017749311
4899	0.07016963261
4900	0.07016926748
4901	0.07016771686
4902	0.07016771292
4903	0.07016686133
4904	0.07016679625
4905	0.07016549158
4906	0.07016396887
4907	0.07016077766
4908	0.0701584219
4909	0.07015569457
4910	0.07015359656
4911	0.07015357945
4912	0.07015206727
4913	0.07014766151
4914	0.07014690104
4915	0.07014499198
4916	0.07014309237
4917	0.07014283048
4918	0.07014281785
4919	0.07014247225
4920	0.07014192952
4921	0.07013850078
4922	0.07013511742
4923	0.07012957938
4924	0.07012957882
4925	0.07012682707
4926	0.07012682523
4927	0.0701211601
4928	0.07011682259
4929	0.07011305787
4930	0.07009187297
4931	0.07009186497
4932	0.07009183539
4933	0.07007697911
4934	0.07007658058
4935	0.07007657807
4936	0.07007203578
4937	0.07007100682
4938	0.07007074867
4939	0.07007074763
4940	0.07007032617
4941	0.07007032604
4942	0.0700703256
4943	0.07006965862
4944	0.07006913507
4945	0.07006899167
4946	0.07006751029
4947	0.07006750994
4948	0.07006750878
4949	0.07006750846
4950	0.07006750825
4951	0.07006750686
4952	0.07006750567
4953	0.07006355627
4954	0.07006220018
4955	0.07005841645
4956	0.07005822488
4957	0.07005796115
4958	0.07005647798
4959	0.07005395902
4960	0.07005326322
4961	0.0700531049
4962	0.07005268183
4963	0.07005013358
4964	0.07005010891
4965	0.07004462645
4966	0.07004337262
4967	0.07004221711
4968	0.07004150178
4969	0.07004143487
4970	0.0700414141
4971	0.07004115199
4972	0.07003186563
4973	0.07003186128
4974	0.07002518098
4975	0.07002419647
4976	0.07002373511
4977	0.07002372353
4978	0.0700231482
4979	0.07002026664
4980	0.07001942658
4981	0.07001942573
4982	0.07001940701
4983	0.07001900715
4984	0.07001872741
4985	0.07001872643
4986	0.07001872643
4987	0.07001241582
4988	0.07001194517
4989	0.07000635407
4990	0.07000486529
4991	0.06999301664
4992	0.06999284007
4993	0.06999133415
4994	0.06999049449
4995	0.06999047761
4996	0.06997729602
4997	0.0699727973
4998	0.06997219811
4999	0.06997219811
5000	0.06997176747
5001	0.06997167723
5002	0.06996955638
5003	0.06996915815
5004	0.06996896082
5005	0.06996895721
5006	0.06996821388
5007	0.06996821083
5008	0.0699682106
5009	0.06995803043
5010	0.06995792678
5011	0.06995791155
5012	0.06995788153
5013	0.06995742669
5014	0.06995640434
5015	0.06995069338
5016	0.06995068252
5017	0.06994599944
5018	0.06994599919
5019	0.06994599822
5020	0.06994596488
5021	0.06994302464
5022	0.06994262991
5023	0.06993217102
5024	0.06992983669
5025	0.06992981733
5026	0.06992856717
5027	0.06992784584
5028	0.06992428
5029	0.06992416111
5030	0.06991494289
5031	0.06991491828
5032	0.06991383651
5033	0.06991383343
5034	0.0699138288
5035	0.06990925451
5036	0.06990830496
5037	0.06990830109
5038	0.0699068891
5039	0.06989754117
5040	0.06989272162
5041	0.06989058577
5042	0.06989055321
5043	0.0698903288
5044	0.06989007862
5045	0.06988995762
5046	0.06988591134
5047	0.06988278688
5048	0.06987942181
5049	0.06987939804
5050	0.06987098351
5051	0.06987064939
5052	0.06986831074
5053	0.06986703147
5054	0.0698670304
5055	0.06986700605
5056	0.0698670031
5057	0.06986356629
5058	0.06986185645
5059	0.06984430057
5060	0.06984429797
5061	0.06984374994
5062	0.06984258646
5063	0.06984252245
5064	0.0698419512
5065	0.06984093631
5066	0.06984052597
5067	0.0698392832
5068	0.06983776986
5069	0.06983381019
5070	0.06983380925
5071	0.06982707561
5072	0.0698268555
5073	0.06982685279
5074	0.06982683202
5075	0.06981437431
5076	0.0698076874
5077	0.06980768657
5078	0.06980768346
5079	0.06980661956
5080	0.06980661956
5081	0.06980661943
5082	0.06980387879
5083	0.06980189442
5084	0.06980189399
5085	0.06980189365
5086	0.06980189266
5087	0.06980188467
5088	0.06980188267
5089	0.06980187872
5090	0.06979356192
5091	0.0697894993
5092	0.06978948962
5093	0.06978948952
5094	0.06978857814
5095	0.06978577443
5096	0.06978577355
5097	0.06978542399
5098	0.06978313639
5099	0.06978289689
5100	0.06978005913
5101	0.06978005066
5102	0.0697785302
5103	0.06977852894
5104	0.06970197592
5105	0.0697002503
5106	0.06969996801
5107	0.06969996716
5108	0.06969870599
5109	0.06969667861
5110	0.06969638301
5111	0.06969634305
5112	0.06969634146
5113	0.06968198731
5114	0.06967708914
5115	0.0696753768
5116	0.06967478002
5117	0.06966689607
5118	0.06966536684
5119	0.06966487227
5120	0.06966369334
5121	0.06966038945
5122	0.06965726688
5123	0.06965628409
5124	0.06965599524
5125	0.06965599482
5126	0.06963991045
5127	0.06963711414
5128	0.06963711307
5129	0.06963710876
5130	0.06963670262
5131	0.06962566139
5132	0.06962512331
5133	0.06962511995
5134	0.06957338659
5135	0.06957081484
5136	0.06957077775
5137	0.06957076558
5138	0.06957076437
5139	0.06957075321
5140	0.06957075006
5141	0.06956412325
5142	0.0695641227
5143	0.06955925232
5144	0.06955884464
5145	0.06955884099
5146	0.06955831514
5147	0.06955831398
5148	0.06955375138
5149	0.06955370929
5150	0.06954700834
5151	0.06954489984
5152	0.06953810396
5153	0.06953334568
5154	0.06952833807
5155	0.06952831881
5156	0.06952640595
5157	0.06952268839
5158	0.06952254521
5159	0.06952254216
5160	0.0695120739
5161	0.06951204499
5162	0.06950921672
5163	0.06950920078
5164	0.06950919696
5165	0.06950537374
5166	0.06950258504
5167	0.06950115101
5168	0.06950114944
5169	0.06947543303
5170	0.06947163876
5171	0.06947162932
5172	0.0694710943
5173	0.06946991957
5174	0.06946939061
5175	0.06946693439
5176	0.06946494974
5177	0.069460449
5178	0.06946044639
5179	0.06945835797
5180	0.06945806827
5181	0.06945806
5182	0.06945711514
5183	0.06945597155
5184	0.06945566998
5185	0.06945566747
5186	0.06945409667
5187	0.06945370245
5188	0.06945301895
5189	0.06945103035
5190	0.06945048894
5191	0.06945048808
5192	0.06945048289
5193	0.06944975681
5194	0.0694489902
5195	0.06944456791
5196	0.0694445515
5197	0.06944423662
5198	0.06944112371
5199	0.06944108126
5200	0.06943850649
5201	0.06943356962
5202	0.06943286838
5203	0.06943286374
5204	0.06943234681
5205	0.06943106803
5206	0.06942912953
5207	0.06942805306
5208	0.06942805275
5209	0.0694225094
5210	0.0694216238
5211	0.06942161663
5212	0.06941512423
5213	0.0694135344
5214	0.06941297795
5215	0.06941291674
5216	0.06941162546
5217	0.06941160901
5218	0.06940892732
5219	0.06940888023
5220	0.06940787426
5221	0.06940672787
5222	0.0694033565
5223	0.06940194391
5224	0.06940190199
5225	0.06940123818
5226	0.06939354862
5227	0.06939348928
5228	0.06938974743
5229	0.0693897401
5230	0.06938721594
5231	0.06938631922
5232	0.06936531958
5233	0.06936444357
5234	0.06936404548
5235	0.06936266867
5236	0.06936266647
5237	0.06935827223
5238	0.06935819357
5239	0.06935732961
5240	0.06935562321
5241	0.06935561951
5242	0.06935556217
5243	0.06935438088
5244	0.06935360864
5245	0.06935358908
5246	0.06935150039
5247	0.06935150019
5248	0.06935146447
5249	0.06935145432
5250	0.06935144159
5251	0.06933156011
5252	0.06933153833
5253	0.06933129132
5254	0.06933001396
5255	0.06932540594
5256	0.06932442065
5257	0.06930540854
5258	0.06930539421
5259	0.06930539235
5260	0.06930538394
5261	0.06930341609
5262	0.06930338001
5263	0.06930189081
5264	0.06930188474
5265	0.0692956149
5266	0.06929561477
5267	0.06929561362
5268	0.06928658735
5269	0.0692856018
5270	0.06928557481
5271	0.06928433412
5272	0.0692843335
5273	0.06928431678
5274	0.06928431606
5275	0.06927283605
5276	0.06927283585
5277	0.06926888736
5278	0.06926880602
5279	0.06926812872
5280	0.06926812827
5281	0.069268125
5282	0.06926728835
5283	0.06926728686
5284	0.06926527298
5285	0.06925981953
5286	0.0692594849
5287	0.06925356153
5288	0.0692534894
5289	0.06925303387
5290	0.06925209173
5291	0.06925209075
5292	0.06925209032
5293	0.06925151482
5294	0.06924812354
5295	0.06924793063
5296	0.0692463481
5297	0.06924058187
5298	0.06924058174
5299	0.06924058003
5300	0.06924056633
5301	0.06924055297
5302	0.06923078715
5303	0.06923078607
5304	0.06920699227
5305	0.06920465973
5306	0.06920341226
5307	0.06920339075
5308	0.06920338995
5309	0.06916769068
5310	0.06916761565
5311	0.06916507099
5312	0.06916505926
5313	0.06916192468
5314	0.06916054432
5315	0.06916048767
5316	0.06916048754
5317	0.06916048522
5318	0.06915487445
5319	0.06915486441
5320	0.06915463361
5321	0.06915392674
5322	0.06915168946
5323	0.06915165076
5324	0.06915164599
5325	0.06915162335
5326	0.06915073552
5327	0.06915073496
5328	0.06914882823
5329	0.06914869678
5330	0.06914819237
5331	0.06914750897
5332	0.069147506
5333	0.0691462047
5334	0.06914561536
5335	0.06914561064
5336	0.06914561057
5337	0.0691456092
5338	0.06914560875
5339	0.06913407376
5340	0.06912834186
5341	0.06912809111
5342	0.06912736184
5343	0.06912735846
5344	0.06912735684
5345	0.06912542697
5346	0.06911115848
5347	0.06911059524
5348	0.06910974242
5349	0.06910968303
5350	0.06910962284
5351	0.06909788579
5352	0.06909440802
5353	0.06909208719
5354	0.0690917868
5355	0.06909137875
5356	0.06909085956
5357	0.06909052087
5358	0.06908477923
5359	0.06908477556
5360	0.06908268745
5361	0.06907647396
5362	0.06907642891
5363	0.06907641319
5364	0.06907524957
5365	0.06907524251
5366	0.06907524095
5367	0.06907522694
5368	0.06907350794
5369	0.06907350173
5370	0.06907310933
5371	0.06907159344
5372	0.06906903202
5373	0.06906902958
5374	0.06906899801
5375	0.06906846572
5376	0.06906845454
5377	0.06906377892
5378	0.06906341161
5379	0.06906339474
5380	0.06906286082
5381	0.06906114691
5382	0.06906083259
5383	0.06906082627
5384	0.06905874844
5385	0.0690577062
5386	0.06905769497
5387	0.06905663045
5388	0.06905552796
5389	0.06905467805
5390	0.06905467669
5391	0.0690503961
5392	0.0690479567
5393	0.06904713134
5394	0.069046769
5395	0.06904661476
5396	0.06904595256
5397	0.06904125362
5398	0.06904116181
5399	0.06903985805
5400	0.06903985188
5401	0.06903936687
5402	0.06903839438
5403	0.06903817052
5404	0.06903804944
5405	0.06903123345
5406	0.06902943941
5407	0.06902911916
5408	0.06902907886
5409	0.069025127
5410	0.06902249561
5411	0.06902199768
5412	0.069021651
5413	0.06902162317
5414	0.06901622112
5415	0.06901599488
5416	0.06901368001
5417	0.06901366608
5418	0.06901341327
5419	0.06901341037
5420	0.06901262393
5421	0.06901230155
5422	0.06899685282
5423	0.068995193
5424	0.06899516891
5425	0.06899516732
5426	0.06898254964
5427	0.06898223294
5428	0.06897790058
5429	0.06897431541
5430	0.06897358129
5431	0.06897325241
5432	0.06897289201
5433	0.06897289085
5434	0.06897286355
5435	0.06897007369
5436	0.06897006664
5437	0.06896784866
5438	0.06896767133
5439	0.06896532064
5440	0.06896260199
5441	0.0689624996
5442	0.06896242512
5443	0.06895852099
5444	0.06892946937
5445	0.06892946925
5446	0.06892888115
5447	0.06892886981
5448	0.06892086638
5449	0.06891716992
5450	0.06891541085
5451	0.06891540954
5452	0.06891486469
5453	0.06891484073
5454	0.06891050271
5455	0.06890924935
5456	0.06890881956
5457	0.0689075294
5458	0.06890752921
5459	0.06890701975
5460	0.06890701431
5461	0.06890592121
5462	0.06890590861
5463	0.06889748548
5464	0.06888626469
5465	0.06888613756
5466	0.06888582022
5467	0.06888582008
5468	0.06887688076
5469	0.06887684339
5470	0.06887683893
5471	0.06887683805
5472	0.06886681318
5473	0.06886448962
5474	0.06886448854
5475	0.06886448802
5476	0.068860859
5477	0.06886051272
5478	0.06885999514
5479	0.06885998805
5480	0.0688590168
5481	0.0688590144
5482	0.06885900954
5483	0.06885900918
5484	0.06885836187
5485	0.06885806359
5486	0.06885800496
5487	0.06885800454
5488	0.06885660427
5489	0.06885652167
5490	0.0688564405
5491	0.06884981457
5492	0.06884834769
5493	0.06884768347
5494	0.06882691274
5495	0.06882691255
5496	0.06882690622
5497	0.06882635896
5498	0.06882563688
5499	0.06882531968
5500	0.06882323091
5501	0.06882322859
5502	0.06881731774
5503	0.06881327138
5504	0.06881304961
5505	0.06881261573
5506	0.06880772544
5507	0.06880674718
5508	0.06880628803
5509	0.06880626785
5510	0.06880599651
5511	0.06880597023
5512	0.06880216497
5513	0.06880193945
5514	0.06879810302
5515	0.06879808976
5516	0.06879808933
5517	0.06879805316
5518	0.06879804898
5519	0.06879799978
5520	0.06878773273
5521	0.06878772724
5522	0.06878669297
5523	0.06878250072
5524	0.06878247079
5525	0.06877621154
5526	0.06877603022
5527	0.06877550874
5528	0.06877413582
5529	0.06877351738
5530	0.06877236878
5531	0.06877157407
5532	0.06876867061
5533	0.06876530833
5534	0.06875593386
5535	0.06875591826
5536	0.06875531459
5537	0.06875529044
5538	0.06875356162
5539	0.06875290689
5540	0.0687523734
5541	0.06875235939
5542	0.06874747046
5543	0.06874612602
5544	0.06874474658
5545	0.06874377584
5546	0.06874189619
5547	0.0687381316
5548	0.06873741243
5549	0.06873739124
5550	0.06873738951
5551	0.06873598178
5552	0.06872342466
5553	0.06872180822
5554	0.06872139652
5555	0.06872014282
5556	0.0687201176
5557	0.06872011311
5558	0.0687174567
5559	0.06871598797
5560	0.06871152305
5561	0.06870825669
5562	0.06870825054
5563	0.06870824944
5564	0.06870749708
5565	0.06870702195
5566	0.0687040177
5567	0.06870401598
5568	0.06870399279
5569	0.06869938101
5570	0.06869282765
5571	0.06869268302
5572	0.06869267516
5573	0.06869264078
5574	0.06869229878
5575	0.06869229844
5576	0.06868815237
5577	0.06868582282
5578	0.06868503629
5579	0.06868454138
5580	0.06868452304
5581	0.06868349083
5582	0.06868315105
5583	0.06868314891
5584	0.0686831343
5585	0.06868091756
5586	0.06868038409
5587	0.06867939757
5588	0.06867905062
5589	0.06867904995
5590	0.06867904861
5591	0.06865912691
5592	0.06865868939
5593	0.06865868939
5594	0.06865609112
5595	0.06865013494
5596	0.06864899584
5597	0.06864572976
5598	0.06864572755
5599	0.06863165254
5600	0.06863138636
5601	0.06862870731
5602	0.06862654301
5603	0.06862609183
5604	0.06862232942
5605	0.06862086247
5606	0.06862085637
5607	0.06862085293
5608	0.06862080456
5609	0.06862080035
5610	0.06861706114
5611	0.06861705296
5612	0.06861700195
5613	0.0686158723
5614	0.06861579612
5615	0.06861386851
5616	0.06861219519
5617	0.06861218299
5618	0.06861190986
5619	0.06860064793
5620	0.06860047588
5621	0.0686004538
5622	0.0686004373
5623	0.06860007541
5624	0.06860007466
5625	0.06859848379
5626	0.06859535057
5627	0.06859530904
5628	0.06859259061
5629	0.0685925863
5630	0.06859256598
5631	0.06859253028
5632	0.06859205547
5633	0.06859176909
5634	0.0685916975
5635	0.06859045108
5636	0.06858029044
5637	0.06858027982
5638	0.06857229828
5639	0.06857227475
5640	0.06857227144
5641	0.06857219365
5642	0.06857217531
5643	0.06856829947
5644	0.06856829686
5645	0.06856828551
5646	0.06856828452
5647	0.06856075268
5648	0.0685607516
5649	0.06855904994
5650	0.0685588548
5651	0.06855756051
5652	0.06855755937
5653	0.06855577362
5654	0.06855466255
5655	0.06855366772
5656	0.06855365857
5657	0.06855240146
5658	0.06855205894
5659	0.06855204389
5660	0.06854198768
5661	0.06854190384
5662	0.06854156269
5663	0.06853934366
5664	0.06851040158
5665	0.06850863587
5666	0.06850648434
5667	0.068506416
5668	0.06850599243
5669	0.06850247611
5670	0.06850171876
5671	0.06849934042
5672	0.06849905647
5673	0.06849810869
5674	0.06849619158
5675	0.06849381249
5676	0.06849380349
5677	0.06849257206
5678	0.06849167067
5679	0.06849167067
5680	0.06849077603
5681	0.06848879889
5682	0.06847793362
5683	0.06847793063
5684	0.06847611176
5685	0.06847610944
5686	0.06847275469
5687	0.06847183721
5688	0.06846328377
5689	0.06846328179
5690	0.06845997185
5691	0.06845990714
5692	0.06845977286
5693	0.06845102636
5694	0.06845061463
5695	0.06844904936
5696	0.0684485989
5697	0.06844811729
5698	0.06844692118
5699	0.06844551681
5700	0.068444338
5701	0.0684406571
5702	0.06844065682
5703	0.06844065433
5704	0.06843893691
5705	0.06843882291
5706	0.06843745024
5707	0.06843244897
5708	0.06843239235
5709	0.06843159128
5710	0.06842711467
5711	0.06842709839
5712	0.06842466098
5713	0.06842465999
5714	0.06842465582
5715	0.0684242846
5716	0.06841209979
5717	0.06841029873
5718	0.06841029795
5719	0.06841025731
5720	0.06841005164
5721	0.06840692132
5722	0.06840683359
5723	0.06840683154
5724	0.06840131711
5725	0.06840083593
5726	0.06840079879
5727	0.06839861678
5728	0.0683985922
5729	0.06839767075
5730	0.06839728479
5731	0.06839446818
5732	0.06839322822
5733	0.06839153843
5734	0.06839150356
5735	0.06839077102
5736	0.06838797712
5737	0.06838778424
5738	0.06838655998
5739	0.06838655665
5740	0.06838655577
5741	0.06838655437
5742	0.0683865451
5743	0.06837855255
5744	0.06837826415
5745	0.06837777336
5746	0.06837624818
5747	0.06837420838
5748	0.06837418817
5749	0.06837372177
5750	0.06837369084
5751	0.06837365185
5752	0.06837365061
5753	0.06837316325
5754	0.06837239331
5755	0.06836361143
5756	0.06836327366
5757	0.06836326243
5758	0.06836326243
5759	0.06836184634
5760	0.0683416835
5761	0.06834168334
5762	0.06832368694
5763	0.06832314193
5764	0.06832053918
5765	0.06831922328
5766	0.06831922167
5767	0.06831679923
5768	0.06831234948
5769	0.06831158415
5770	0.06831094035
5771	0.06831064273
5772	0.06831038908
5773	0.0682824742
5774	0.06828246227
5775	0.06828112702
5776	0.06827738079
5777	0.0682764063
5778	0.06827418572
5779	0.06827191147
5780	0.06827097317
5781	0.06827096578
5782	0.0682694549
5783	0.0682694547
5784	0.06826945446
5785	0.06826945427
5786	0.06826944497
5787	0.06826596986
5788	0.06826514779
5789	0.06826514534
5790	0.06826328153
5791	0.06826262979
5792	0.06824693658
5793	0.06824693371
5794	0.0682464824
5795	0.06824551528
5796	0.06824549594
5797	0.06824549185
5798	0.0681885553
5799	0.06818655893
5800	0.06818386602
5801	0.06818300102
5802	0.06818299819
5803	0.06817988204
5804	0.06817786754
5805	0.06817785356
5806	0.06817785134
5807	0.06815787989
5808	0.06815659481
5809	0.06815656116
5810	0.06815566557
5811	0.06815318476
5812	0.06815301777
5813	0.06814955225
5814	0.06814955188
5815	0.06814943082
5816	0.06814472477
5817	0.06814382054
5818	0.06814011339
5819	0.06813950371
5820	0.06813818931
5821	0.0681381816
5822	0.06813810768
5823	0.0681354748
5824	0.06813547427
5825	0.06812226099
5826	0.0681215159
5827	0.06811805422
5828	0.06811797985
5829	0.06811738192
5830	0.06811735985
5831	0.06811388291
5832	0.06811387451
5833	0.06811360295
5834	0.06811117888
5835	0.06810905818
5836	0.06810864577
5837	0.06810864216
5838	0.06810863757
5839	0.06810612281
5840	0.06809228629
5841	0.06809168973
5842	0.06809124367
5843	0.0680657332
5844	0.06806497043
5845	0.06806469675
5846	0.0680597018
5847	0.06805969981
5848	0.06805968096
5849	0.06804781069
5850	0.06803158904
5851	0.06803156837
5852	0.06802776904
5853	0.0680249587
5854	0.06802469152
5855	0.06802468987
5856	0.06802259399
5857	0.06801900086
5858	0.06801898979
5859	0.06801379175
5860	0.0680137911
5861	0.06801267923
5862	0.06801266663
5863	0.06801259967
5864	0.06801259259
5865	0.06801239186
5866	0.06799680056
5867	0.06799679994
5868	0.06799679964
5869	0.0679967991
5870	0.06791447653
5871	0.06791447358
5872	0.06791085869
5873	0.06791083357
5874	0.06790462577
5875	0.06790462008
5876	0.06790460771
5877	0.06790371717
5878	0.06790192248
5879	0.06790112656
5880	0.06790031887
5881	0.06790030766
5882	0.06790030446
5883	0.06789934687
5884	0.06789934503
5885	0.06789711221
5886	0.06789010534
5887	0.06789010201
5888	0.06788934254
5889	0.06788595689
5890	0.06787949632
5891	0.06787948585
5892	0.06787738071
5893	0.06787667503
5894	0.0678766527
5895	0.06787661176
5896	0.06786165836
5897	0.06786164634
5898	0.06786051733
5899	0.06785877195
5900	0.06785540415
5901	0.0678554019
5902	0.06785153508
5903	0.06785038894
5904	0.06784910017
5905	0.06784840088
5906	0.06784836554
5907	0.0678437991
5908	0.0678434844
5909	0.0678434827
5910	0.06783691413
5911	0.06783538218
5912	0.06783533999
5913	0.06783529433
5914	0.06783529412
5915	0.06783412464
5916	0.06783410986
5917	0.06782178059
5918	0.06782176851
5919	0.06782173581
5920	0.06782129161
5921	0.06781698938
5922	0.06781687899
5923	0.06781271604
5924	0.06781271569
5925	0.06780967988
5926	0.06780942669
5927	0.06780941588
5928	0.06780838702
5929	0.06780781639
5930	0.06780778549
5931	0.06780465454
5932	0.06780097571
5933	0.06780074464
5934	0.06779638793
5935	0.06779465323
5936	0.06779374249
5937	0.06779356103
5938	0.0677935589
5939	0.06779350835
5940	0.06779350835
5941	0.06775082187
5942	0.06774888976
5943	0.0677484847
5944	0.06774737626
5945	0.06774652511
5946	0.06774652359
5947	0.06774023663
5948	0.0677397301
5949	0.0677378678
5950	0.06773393012
5951	0.0677339274
5952	0.06773311196
5953	0.06772993373
5954	0.06772803872
5955	0.06772694284
5956	0.0677249614
5957	0.06769807757
5958	0.06769787861
5959	0.0676976786
5960	0.06769684037
5961	0.06769681525
5962	0.06769266025
5963	0.06768954022
5964	0.0676894967
5965	0.06768948626
5966	0.06768577685
5967	0.06768564733
5968	0.06768384032
5969	0.06768344403
5970	0.06768344182
5971	0.06768344076
5972	0.06768152531
5973	0.06767698949
5974	0.06767698388
5975	0.06767581489
5976	0.06767526738
5977	0.06767468178
5978	0.06767410201
5979	0.06767409635
5980	0.06766367396
5981	0.06766289493
5982	0.06766287779
5983	0.06766285679
5984	0.06766203997
5985	0.06765581012
5986	0.06765425855
5987	0.06765388306
5988	0.06765260572
5989	0.06765256863
5990	0.06765248495
5991	0.06765242835
5992	0.06765242283
5993	0.06764963715
5994	0.06764844225
5995	0.06764825219
5996	0.06764718024
5997	0.06764698543
5998	0.06764481855
5999	0.06764481641
6000	0.06764477206
6001	0.06764471705
6002	0.06764236965
6003	0.06764174957
6004	0.06764174549
6005	0.06764148601
6006	0.06764124147
6007	0.06764123947
6008	0.06764085937
6009	0.06764079662
6010	0.06764078576
6011	0.06763856331
6012	0.06763730586
6013	0.06763128672
6014	0.06763085388
6015	0.06762617559
6016	0.06762617453
6017	0.06762454846
6018	0.06762453918
6019	0.06762142653
6020	0.06761659243
6021	0.067616592
6022	0.06761367756
6023	0.06761365269
6024	0.0676135581
6025	0.06761175305
6026	0.06761134885
6027	0.0676103458
6028	0.06760995081
6029	0.06760793736
6030	0.06760364968
6031	0.06760210487
6032	0.06760098591
6033	0.06760097291
6034	0.06759587414
6035	0.06759477378
6036	0.06759473676
6037	0.06759472913
6038	0.06759199661
6039	0.06759077053
6040	0.06758907277
6041	0.06758904531
6042	0.06758464874
6043	0.06758092878
6044	0.06757809688
6045	0.06757528364
6046	0.06757528063
6047	0.06757527922
6048	0.06757527855
6049	0.06757379697
6050	0.06757378628
6051	0.06756810692
6052	0.06755865217
6053	0.0675586061
6054	0.06755846749
6055	0.06755821697
6056	0.06755815725
6057	0.0675581547
6058	0.06755415925
6059	0.06755313338
6060	0.06755312884
6061	0.0675519007
6062	0.06755188095
6063	0.06754687557
6064	0.06754684525
6065	0.06754681949
6066	0.0675389498
6067	0.0675386631
6068	0.0675386457
6069	0.06753702912
6070	0.0675255716
6071	0.06752554486
6072	0.06752553137
6073	0.06752224605
6074	0.06752224532
6075	0.06752223971
6076	0.06752223861
6077	0.06752222925
6078	0.06752222885
6079	0.06752014489
6080	0.06752014331
6081	0.06752012299
6082	0.06751842687
6083	0.06751602678
6084	0.06751601134
6085	0.06750889892
6086	0.06750334559
6087	0.06750240138
6088	0.06750135387
6089	0.06750132895
6090	0.06749628861
6091	0.06749628295
6092	0.06749349183
6093	0.06749318092
6094	0.06749294797
6095	0.06749293175
6096	0.06749292011
6097	0.06749291893
6098	0.06749224634
6099	0.06749165726
6100	0.06749059729
6101	0.06749059277
6102	0.06748862333
6103	0.06748310764
6104	0.06748310681
6105	0.06745513549
6106	0.06745485508
6107	0.06745480175
6108	0.06745479891
6109	0.06745445839
6110	0.06745436838
6111	0.06744327594
6112	0.06744327514
6113	0.06743752672
6114	0.06743531976
6115	0.06743531413
6116	0.0674353133
6117	0.06743531172
6118	0.06743479804
6119	0.06743460642
6120	0.06742811676
6121	0.06742811089
6122	0.06736017277
6123	0.06735794713
6124	0.06735520843
6125	0.06734821962
6126	0.06734626275
6127	0.06734626179
6128	0.06734624628
6129	0.06734425003
6130	0.06733980916
6131	0.06733806616
6132	0.06733777148
6133	0.06733685527
6134	0.06733685327
6135	0.06733685327
6136	0.06733685327
6137	0.06733096769
6138	0.06733095312
6139	0.06732959669
6140	0.06732956931
6141	0.06732590347
6142	0.06732589257
6143	0.0673243804
6144	0.06732433612
6145	0.06732431996
6146	0.06732429667
6147	0.06732400413
6148	0.06731809608
6149	0.06731797147
6150	0.0673174955
6151	0.06731742116
6152	0.06731737348
6153	0.06731115323
6154	0.06731114419
6155	0.06730443997
6156	0.06730265533
6157	0.06730264786
6158	0.06730263184
6159	0.06730260554
6160	0.06730260249
6161	0.06730259708
6162	0.06730259657
6163	0.06730024642
6164	0.06730024013
6165	0.06729916024
6166	0.06729849534
6167	0.06728591727
6168	0.06728591033
6169	0.06728429519
6170	0.06728427644
6171	0.0672842578
6172	0.06724654355
6173	0.06724529611
6174	0.06724529189
6175	0.06724512264
6176	0.06724429274
6177	0.06724246051
6178	0.06724035209
6179	0.06724031575
6180	0.06723876986
6181	0.06723474978
6182	0.06723363937
6183	0.06722599749
6184	0.06722512371
6185	0.06721785938
6186	0.06721785933
6187	0.06721785933
6188	0.06721785615
6189	0.06721530907
6190	0.06721491364
6191	0.06721491339
6192	0.06721000954
6193	0.06720998868
6194	0.0672099779
6195	0.06720773486
6196	0.06720773463
6197	0.06720455893
6198	0.06720454267
6199	0.06720264018
6200	0.067202632
6201	0.06720172385
6202	0.0672017238
6203	0.0671912609
6204	0.06719108788
6205	0.06719061483
6206	0.06719061399
6207	0.0671906132
6208	0.06718871456
6209	0.06718870237
6210	0.0671839191
6211	0.06718327799
6212	0.06718232543
6213	0.06718228696
6214	0.06718040981
6215	0.06718040767
6216	0.06715740806
6217	0.06715736297
6218	0.06715736297
6219	0.06715615515
6220	0.06715615496
6221	0.06715548187
6222	0.06715388063
6223	0.06715278047
6224	0.06715216181
6225	0.06715071529
6226	0.06715071461
6227	0.06714964595
6228	0.06714840517
6229	0.06714191902
6230	0.06714084753
6231	0.06713990983
6232	0.06713982745
6233	0.06713977958
6234	0.06713702023
6235	0.067137019
6236	0.06712935456
6237	0.06712935188
6238	0.06712933995
6239	0.06712933861
6240	0.06712053332
