iter	Passed	Remaining
10710	371418	2298280
10711	371451	2298232
10712	371483	2298183
10713	371515	2298132
10714	371546	2298076
10715	371581	2298040
10716	371612	2297984
10717	371643	2297925
10718	371674	2297870
10719	371706	2297817
10720	371740	2297779
10721	371778	2297764
10722	371811	2297719
10723	371844	2297674
10724	371876	2297623
10725	371908	2297572
10726	371940	2297523
10727	371979	2297516
10728	372012	2297471
10729	372046	2297430
10730	372079	2297382
10731	372118	2297374
10732	372162	2297399
10733	372200	2297385
10734	372233	2297338
10735	372269	2297313
10736	372301	2297264
10737	372334	2297218
10738	372366	2297166
10739	372399	2297119
10740	372429	2297061
10741	372462	2297011
10742	372493	2296958
10743	372526	2296909
10744	372557	2296857
10745	372591	2296813
10746	372625	2296775
10747	372656	2296721
10748	372689	2296675
10749	372721	2296625
10750	372755	2296584
10751	372788	2296539
10752	372820	2296490
10753	372852	2296438
10754	372884	2296385
10755	372917	2296340
10756	372963	2296377
10757	373006	2296391
10758	373045	2296386
10759	373084	2296377
10760	373122	2296359
10761	373158	2296339
10762	373193	2296304
10763	373227	2296263
10764	373259	2296214
10765	373293	2296176
10766	373327	2296135
10767	373358	2296080
10768	373390	2296028
10769	373423	2295979
10770	373455	2295931
10771	373493	2295917
10772	373526	2295870
10773	373557	2295815
10774	373588	2295759
10775	373622	2295720
10776	373656	2295678
10777	373689	2295636
10778	373726	2295614
10779	373759	2295567
10780	373798	2295559
10781	373829	2295505
10782	373861	2295455
10783	373893	2295403
10784	373927	2295360
10785	373961	2295321
10786	373993	2295274
10787	374024	2295216
10788	374057	2295170
10789	374089	2295121
10790	374122	2295073
10791	374156	2295034
10792	374190	2294995
10793	374223	2294952
10794	374257	2294912
10795	374291	2294872
10796	374323	2294826
10797	374359	2294797
10798	374398	2294789
10799	374430	2294739
10800	374463	2294693
10801	374495	2294640
10802	374526	2294585
10803	374558	2294533
10804	374592	2294494
10805	374625	2294450
10806	374658	2294404
10807	374688	2294345
10808	374722	2294304
10809	374756	2294265
10810	374791	2294233
10811	374825	2294196
10812	374859	2294152
10813	374891	2294106
10814	374925	2294066
10815	374961	2294038
10816	374994	2293994
10817	375031	2293976
10818	375062	2293917
10819	375096	2293877
10820	375129	2293834
10821	375163	2293793
10822	375198	2293763
10823	375238	2293759
10824	375275	2293741
10825	375312	2293721
10826	375349	2293698
10827	375391	2293708
10828	375431	2293707
10829	375479	2293752
10830	375509	2293692
10831	375543	2293649
10832	375575	2293598
10833	375613	2293587
10834	375646	2293538
10835	375678	2293489
10836	375711	2293443
10837	375743	2293391
10838	375776	2293351
10839	375809	2293306
10840	375842	2293261
10841	375878	2293234
10842	375916	2293216
10843	375950	2293177
10844	375983	2293136
10845	376016	2293090
10846	376049	2293043
10847	376084	2293012
10848	376117	2292970
10849	376150	2292921
10850	376184	2292883
10851	376215	2292828
10852	376254	2292816
10853	376291	2292796
10854	376329	2292783
10855	376362	2292740
10856	376395	2292693
10857	376427	2292645
10858	376469	2292654
10859	376505	2292626
10860	376538	2292581
10861	376580	2292591
10862	376612	2292541
10863	376645	2292496
10864	376685	2292495
10865	376717	2292445
10866	376749	2292393
10867	376781	2292341
10868	376814	2292294
10869	376846	2292244
10870	376877	2292187
10871	376911	2292152
10872	376950	2292139
10873	376983	2292098
10874	377016	2292051
10875	377049	2292005
10876	377080	2291948
10877	377112	2291899
10878	377146	2291861
10879	377180	2291819
10880	377217	2291799
10881	377250	2291758
10882	377282	2291705
10883	377316	2291665
10884	377357	2291670
10885	377391	2291630
10886	377422	2291576
10887	377456	2291538
10888	377490	2291499
10889	377528	2291482
10890	377571	2291498
10891	377609	2291485
10892	377650	2291488
10893	377691	2291493
10894	377731	2291490
10895	377766	2291460
10896	377800	2291419
10897	377833	2291373
10898	377864	2291317
10899	377898	2291275
10900	377935	2291259
10901	377974	2291247
10902	378007	2291202
10903	378039	2291155
10904	378070	2291098
10905	378103	2291050
10906	378136	2291007
10907	378169	2290961
10908	378201	2290911
10909	378232	2290855
10910	378263	2290797
10911	378295	2290745
10912	378327	2290695
10913	378360	2290651
10914	378393	2290606
10915	378425	2290558
10916	378458	2290512
10917	378494	2290482
10918	378527	2290439
10919	378564	2290418
10920	378608	2290443
10921	378640	2290391
10922	378674	2290353
10923	378708	2290310
10924	378741	2290265
10925	378774	2290226
10926	378806	2290174
10927	378836	2290110
10928	378868	2290061
10929	378899	2290004
10930	378932	2289955
10931	378974	2289965
10932	379008	2289928
10933	379040	2289877
10934	379073	2289835
10935	379106	2289785
10936	379138	2289739
10937	379171	2289690
10938	379203	2289640
10939	379239	2289614
10940	379272	2289567
10941	379305	2289525
10942	379339	2289487
10943	379372	2289444
10944	379404	2289391
10945	379437	2289347
10946	379472	2289313
10947	379504	2289260
10948	379536	2289210
10949	379571	2289181
10950	379604	2289133
10951	379635	2289080
10952	379668	2289036
10953	379708	2289033
10954	379738	2288969
10955	379770	2288917
10956	379802	2288868
10957	379838	2288843
10958	379875	2288821
10959	379915	2288816
10960	379954	2288806
10961	379992	2288794
10962	380031	2288784
10963	380063	2288733
10964	380092	2288668
10965	380125	2288621
10966	380157	2288573
10967	380190	2288523
10968	380221	2288470
10969	380255	2288428
10970	380287	2288381
10971	380319	2288330
10972	380353	2288292
10973	380386	2288246
10974	380418	2288197
10975	380456	2288179
10976	380488	2288128
10977	380519	2288075
10978	380552	2288031
10979	380585	2287984
10980	380616	2287929
10981	380648	2287878
10982	380681	2287829
10983	380715	2287793
10984	380747	2287741
10985	380779	2287693
10986	380811	2287644
10987	380845	2287602
10988	380877	2287552
10989	380909	2287502
10990	380940	2287446
10991	380971	2287391
10992	381006	2287356
10993	381038	2287306
10994	381071	2287258
10995	381104	2287213
10996	381136	2287165
10997	381169	2287122
10998	381204	2287085
10999	381243	2287079
11000	381275	2287029
11001	381308	2286983
11002	381342	2286943
11003	381374	2286894
11004	381408	2286854
11005	381440	2286803
11006	381472	2286757
11007	381505	2286712
11008	381538	2286665
11009	381570	2286618
11010	381601	2286560
11011	381634	2286516
11012	381667	2286472
11013	381698	2286416
11014	381731	2286369
11015	381763	2286315
11016	381796	2286273
11017	381829	2286226
11018	381865	2286199
11019	381898	2286158
11020	381929	2286102
11021	381963	2286064
11022	381996	2286017
11023	382035	2286010
11024	382069	2285969
11025	382104	2285938
11026	382142	2285921
11027	382182	2285923
11028	382227	2285950
11029	382272	2285977
11030	382308	2285949
11031	382342	2285911
11032	382378	2285884
11033	382414	2285857
11034	382448	2285816
11035	382484	2285791
11036	382519	2285759
11037	382562	2285774
11038	382594	2285725
11039	382626	2285674
11040	382657	2285616
11041	382690	2285570
11042	382720	2285512
11043	382752	2285461
11044	382786	2285418
11045	382818	2285371
11046	382852	2285333
11047	382885	2285289
11048	382921	2285259
11049	382957	2285232
11050	382988	2285175
11051	383019	2285123
11052	383051	2285071
11053	383084	2285023
11054	383115	2284966
11055	383150	2284938
11056	383187	2284913
11057	383217	2284855
11058	383254	2284830
11059	383299	2284862
11060	383337	2284848
11061	383383	2284879
11062	383419	2284853
11063	383457	2284835
11064	383500	2284850
11065	383535	2284817
11066	383568	2284777
11067	383617	2284823
11068	383651	2284785
11069	383684	2284741
11070	383718	2284702
11071	383753	2284668
11072	383786	2284624
11073	383822	2284598
11074	383853	2284546
11075	383891	2284529
11076	383932	2284533
11077	383966	2284493
11078	384001	2284459
11079	384039	2284447
11080	384076	2284426
11081	384117	2284426
11082	384155	2284415
11083	384191	2284387
11084	384232	2284392
11085	384271	2284379
11086	384304	2284336
11087	384347	2284352
11088	384388	2284355
11089	384437	2284403
11090	384476	2284393
11091	384517	2284401
11092	384562	2284428
11093	384599	2284403
11094	384633	2284365
11095	384666	2284322
11096	384709	2284334
11097	384745	2284310
11098	384779	2284268
11099	384812	2284225
11100	384847	2284192
11101	384880	2284149
11102	384914	2284107
11103	384952	2284096
11104	384986	2284054
11105	385019	2284014
11106	385055	2283985
11107	385094	2283974
11108	385135	2283977
11109	385169	2283941
11110	385202	2283895
11111	385239	2283877
11112	385275	2283851
11113	385310	2283813
11114	385347	2283796
11115	385382	2283760
11116	385420	2283744
11117	385456	2283721
11118	385497	2283720
11119	385536	2283712
11120	385572	2283685
11121	385605	2283645
11122	385639	2283607
11123	385680	2283608
11124	385713	2283564
11125	385746	2283520
11126	385785	2283506
11127	385820	2283478
11128	385853	2283433
11129	385890	2283410
11130	385925	2283375
11131	385959	2283337
11132	385993	2283298
11133	386029	2283274
11134	386068	2283262
11135	386108	2283260
11136	386145	2283241
11137	386183	2283226
11138	386223	2283222
11139	386262	2283214
11140	386296	2283174
11141	386332	2283148
11142	386365	2283105
11143	386401	2283075
11144	386437	2283050
11145	386473	2283024
11146	386516	2283040
11147	386552	2283009
11148	386586	2282974
11149	386620	2282935
11150	386656	2282904
11151	386694	2282893
11152	386735	2282892
11153	386781	2282924
11154	386821	2282924
11155	386863	2282930
11156	386899	2282906
11157	386935	2282877
11158	386968	2282836
11159	387009	2282836
11160	387051	2282843
11161	387093	2282851
11162	387132	2282842
11163	387172	2282840
11164	387211	2282830
11165	387256	2282859
11166	387303	2282895
11167	387343	2282892
11168	387380	2282873
11169	387419	2282862
11170	387462	2282874
11171	387499	2282857
11172	387543	2282876
11173	387580	2282856
11174	387614	2282814
11175	387648	2282778
11176	387682	2282735
11177	387716	2282697
11178	387756	2282694
11179	387791	2282664
11180	387830	2282653
11181	387865	2282618
11182	387899	2282582
11183	387936	2282558
11184	387973	2282537
11185	388012	2282529
11186	388056	2282550
11187	388090	2282511
11188	388124	2282471
11189	388157	2282430
11190	388193	2282400
11191	388228	2282366
11192	388268	2282362
11193	388302	2282329
11194	388336	2282286
11195	388377	2282290
11196	388414	2282268
11197	388451	2282246
11198	388485	2282207
11199	388520	2282175
11200	388554	2282135
11201	388589	2282102
11202	388622	2282061
11203	388657	2282026
11204	388692	2281991
11205	388727	2281961
11206	388770	2281978
11207	388806	2281949
11208	388843	2281928
11209	388877	2281886
11210	388926	2281937
11211	388970	2281958
11212	389014	2281975
11213	389056	2281987
11214	389098	2281991
11215	389144	2282027
11216	389180	2282000
11217	389223	2282011
11218	389262	2282005
11219	389296	2281961
11220	389330	2281925
11221	389363	2281881
11222	389404	2281881
11223	389437	2281840
11224	389472	2281804
11225	389511	2281793
11226	389546	2281762
11227	389580	2281724
11228	389613	2281677
11229	389656	2281693
11230	389698	2281699
11231	389740	2281707
11232	389778	2281697
11233	389813	2281661
11234	389848	2281625
11235	389883	2281593
11236	389918	2281562
11237	389962	2281581
11238	390001	2281573
11239	390040	2281562
11240	390080	2281559
11241	390118	2281545
11242	390154	2281514
11243	390187	2281474
11244	390222	2281439
11245	390255	2281397
11246	390289	2281353
11247	390325	2281330
11248	390361	2281302
11249	390395	2281263
11250	390431	2281234
11251	390467	2281205
11252	390502	2281173
11253	390536	2281137
11254	390573	2281113
11255	390607	2281075
11256	390643	2281052
11257	390679	2281022
11258	390713	2280985
11259	390748	2280948
11260	390782	2280914
11261	390814	2280862
11262	390848	2280823
11263	390880	2280772
11264	390914	2280734
11265	390950	2280709
11266	390988	2280688
11267	391022	2280651
11268	391057	2280618
11269	391091	2280580
11270	391125	2280543
11271	391161	2280513
11272	391203	2280520
11273	391250	2280561
11274	391292	2280568
11275	391334	2280573
11276	391374	2280569
11277	391417	2280584
11278	391456	2280572
11279	391490	2280538
11280	391525	2280505
11281	391560	2280470
11282	391594	2280429
11283	391629	2280396
11284	391662	2280354
11285	391696	2280312
11286	391730	2280276
11287	391765	2280243
11288	391799	2280205
11289	391835	2280177
11290	391869	2280137
11291	391909	2280136
11292	391944	2280099
11293	391978	2280063
11294	392011	2280018
11295	392046	2279985
11296	392080	2279945
11297	392115	2279911
11298	392149	2279873
11299	392188	2279861
11300	392225	2279840
11301	392262	2279819
11302	392305	2279836
11303	392339	2279796
11304	392373	2279760
11305	392416	2279770
11306	392458	2279778
11307	392491	2279733
11308	392526	2279703
11309	392563	2279677
11310	392598	2279646
11311	392632	2279606
11312	392668	2279578
11313	392711	2279596
11314	392752	2279593
11315	392787	2279563
11316	392823	2279537
11317	392860	2279514
11318	392901	2279513
11319	392934	2279472
11320	392970	2279445
11321	393005	2279411
11322	393050	2279434
11323	393091	2279435
11324	393133	2279442
11325	393174	2279445
11326	393214	2279440
11327	393250	2279417
11328	393287	2279395
11329	393321	2279355
11330	393359	2279338
11331	393398	2279332
11332	393437	2279318
11333	393472	2279288
11334	393514	2279292
11335	393555	2279294
11336	393594	2279286
11337	393642	2279326
11338	393687	2279354
11339	393739	2279419
11340	393784	2279444
11341	393828	2279460
11342	393873	2279486
11343	393908	2279455
11344	393942	2279413
11345	393976	2279377
11346	394022	2279408
11347	394057	2279374
11348	394093	2279344
11349	394129	2279318
11350	394166	2279295
11351	394206	2279293
11352	394246	2279291
11353	394285	2279280
11354	394323	2279262
11355	394365	2279271
11356	394405	2279266
11357	394441	2279240
11358	394479	2279221
11359	394513	2279181
11360	394549	2279155
11361	394586	2279137
11362	394620	2279096
11363	394656	2279070
11364	394696	2279066
11365	394730	2279027
11366	394766	2278996
11367	394801	2278966
11368	394841	2278962
11369	394880	2278947
11370	394917	2278930
11371	394952	2278896
11372	394988	2278867
11373	395020	2278819
11374	395061	2278819
11375	395105	2278837
11376	395146	2278836
11377	395186	2278835
11378	395220	2278796
11379	395254	2278754
11380	395287	2278711
11381	395324	2278690
11382	395362	2278676
11383	395397	2278641
11384	395431	2278603
11385	395465	2278563
11386	395506	2278564
11387	395540	2278527
11388	395572	2278473
11389	395615	2278487
11390	395648	2278445
11391	395682	2278405
11392	395727	2278426
11393	395760	2278387
11394	395797	2278364
11395	395835	2278343
11396	395874	2278337
11397	395912	2278318
11398	395949	2278295
11399	395994	2278324
11400	396029	2278291
11401	396068	2278278
11402	396106	2278264
11403	396143	2278243
11404	396176	2278198
11405	396210	2278157
11406	396250	2278152
11407	396283	2278108
11408	396318	2278074
11409	396353	2278040
11410	396389	2278016
11411	396421	2277965
11412	396454	2277920
11413	396488	2277882
11414	396521	2277838
11415	396557	2277808
11416	396590	2277764
11417	396622	2277711
11418	396654	2277665
11419	396688	2277622
11420	396721	2277577
11421	396754	2277533
11422	396790	2277507
11423	396824	2277466
11424	396858	2277426
11425	396896	2277413
11426	396935	2277401
11427	396977	2277409
11428	397022	2277435
11429	397062	2277430
11430	397106	2277447
11431	397142	2277421
11432	397178	2277391
11433	397212	2277353
11434	397249	2277330
11435	397283	2277292
11436	397325	2277299
11437	397358	2277252
11438	397391	2277210
11439	397426	2277174
11440	397461	2277146
11441	397505	2277161
11442	397542	2277138
11443	397576	2277100
11444	397612	2277072
11445	397647	2277042
11446	397689	2277048
11447	397758	2277209
11448	397806	2277247
11449	397841	2277215
11450	397874	2277170
11451	397922	2277211
11452	397961	2277201
11453	397997	2277174
11454	398031	2277137
11455	398069	2277118
11456	398112	2277132
11457	398158	2277160
11458	398208	2277217
11459	398250	2277221
11460	398294	2277239
11461	398335	2277240
11462	398371	2277215
11463	398406	2277180
11464	398441	2277145
11465	398484	2277160
11466	398529	2277184
11467	398569	2277178
11468	398605	2277152
11469	398641	2277124
11470	398681	2277120
11471	398716	2277086
11472	398751	2277053
11473	398787	2277021
11474	398823	2276994
11475	398857	2276954
11476	398892	2276925
11477	398926	2276884
11478	398961	2276849
11479	398995	2276809
11480	399030	2276779
11481	399063	2276735
11482	399098	2276702
11483	399133	2276669
11484	399169	2276637
11485	399204	2276605
11486	399239	2276572
11487	399273	2276533
11488	399308	2276501
11489	399342	2276459
11490	399377	2276429
11491	399410	2276382
11492	399449	2276373
11493	399484	2276341
11494	399519	2276304
11495	399553	2276268
11496	399589	2276236
11497	399622	2276191
11498	399658	2276166
11499	399693	2276131
11500	399729	2276104
11501	399765	2276074
11502	399797	2276025
11503	399831	2275986
11504	399867	2275960
11505	399905	2275944
11506	399939	2275903
11507	399972	2275862
11508	400011	2275849
11509	400047	2275821
11510	400084	2275798
11511	400119	2275767
11512	400155	2275740
11513	400190	2275703
11514	400227	2275684
11515	400261	2275643
11516	400297	2275617
11517	400339	2275620
11518	400374	2275590
11519	400419	2275611
11520	400460	2275614
11521	400501	2275616
11522	400545	2275633
11523	400585	2275626
11524	400629	2275643
11525	400671	2275649
11526	400706	2275618
11527	400742	2275589
11528	400777	2275554
11529	400810	2275510
11530	400845	2275479
11531	400879	2275439
11532	400921	2275448
11533	400954	2275403
11534	400989	2275365
11535	401033	2275387
11536	401067	2275347
11537	401102	2275315
11538	401138	2275284
11539	401173	2275250
11540	401208	2275215
11541	401243	2275187
11542	401278	2275149
11543	401312	2275113
11544	401352	2275104
11545	401394	2275113
11546	401429	2275080
11547	401464	2275045
11548	401499	2275011
11549	401532	2274970
11550	401568	2274937
11551	401601	2274893
11552	401634	2274853
11553	401669	2274818
11554	401707	2274802
11555	401747	2274794
11556	401785	2274778
11557	401819	2274740
11558	401856	2274719
11559	401899	2274728
11560	401933	2274692
11561	401969	2274664
11562	402006	2274642
11563	402044	2274625
11564	402079	2274591
11565	402115	2274563
11566	402150	2274532
11567	402186	2274503
11568	402223	2274481
11569	402257	2274439
11570	402293	2274412
11571	402328	2274379
11572	402362	2274341
11573	402397	2274306
11574	402433	2274280
11575	402473	2274276
11576	402512	2274266
11577	402547	2274229
11578	402580	2274185
11579	402614	2274145
11580	402648	2274108
11581	402687	2274095
11582	402726	2274087
11583	402768	2274089
11584	402811	2274103
11585	402854	2274115
11586	402896	2274121
11587	402929	2274078
11588	402963	2274038
11589	402998	2274001
11590	403030	2273954
11591	403067	2273928
11592	403100	2273887
11593	403132	2273835
11594	403165	2273792
11595	403197	2273742
11596	403230	2273694
11597	403262	2273643
11598	403297	2273613
11599	403330	2273566
11600	403364	2273530
11601	403398	2273488
11602	403431	2273442
11603	403462	2273389
11604	403496	2273346
11605	403530	2273307
11606	403562	2273258
11607	403597	2273226
11608	403638	2273229
11609	403676	2273208
11610	403714	2273190
11611	403754	2273185
11612	403795	2273186
11613	403834	2273178
11614	403875	2273176
11615	403910	2273143
11616	403948	2273130
11617	403984	2273100
11618	404020	2273070
11619	404055	2273040
11620	404091	2273010
11621	404126	2272977
11622	404162	2272948
11623	404198	2272918
11624	404234	2272893
11625	404268	2272856
11626	404305	2272829
11627	404341	2272804
11628	404376	2272767
11629	404410	2272729
11630	404451	2272729
11631	404484	2272685
11632	404518	2272646
11633	404551	2272603
11634	404588	2272579
11635	404622	2272540
11636	404657	2272508
11637	404692	2272473
11638	404725	2272431
11639	404760	2272396
11640	404793	2272354
11641	404829	2272323
11642	404865	2272293
11643	404898	2272249
11644	404934	2272221
11645	404970	2272194
11646	405023	2272262
11647	405066	2272271
11648	405106	2272266
11649	405147	2272271
11650	405204	2272356
11651	405243	2272348
11652	405284	2272345
11653	405323	2272334
11654	405362	2272323
11655	405400	2272309
11656	405438	2272291
11657	405476	2272277
11658	405515	2272266
11659	405561	2272292
11660	405598	2272270
11661	405633	2272236
11662	405669	2272209
11663	405710	2272208
11664	405748	2272190
11665	405783	2272156
11666	405816	2272113
11667	405851	2272081
11668	405890	2272070
11669	405922	2272020
11670	405958	2271992
11671	405992	2271950
11672	406027	2271914
11673	406060	2271874
11674	406095	2271838
11675	406130	2271802
11676	406164	2271765
11677	406197	2271722
11678	406230	2271674
11679	406263	2271633
11680	406299	2271605
11681	406331	2271551
11682	406364	2271507
11683	406398	2271467
11684	406430	2271421
11685	406463	2271375
11686	406495	2271323
11687	406525	2271264
11688	406559	2271224
11689	406596	2271199
11690	406630	2271164
11691	406663	2271115
11692	406696	2271073
11693	406729	2271027
11694	406763	2270988
11695	406796	2270945
11696	406839	2270954
11697	406873	2270917
11698	406906	2270869
11699	406940	2270830
11700	406972	2270781
11701	407005	2270737
11702	407040	2270705
11703	407074	2270664
11704	407108	2270624
11705	407141	2270580
11706	407174	2270535
11707	407211	2270514
11708	407246	2270480
11709	407281	2270444
11710	407320	2270436
11711	407358	2270418
11712	407397	2270409
11713	407435	2270390
11714	407475	2270381
11715	407518	2270394
11716	407550	2270344
11717	407581	2270290
11718	407613	2270239
11719	407646	2270193
11720	407680	2270156
11721	407713	2270111
11722	407746	2270068
11723	407780	2270028
11724	407814	2269985
11725	407850	2269959
11726	407883	2269917
11727	407917	2269877
11728	407949	2269825
11729	407980	2269771
11730	408019	2269758
11731	408053	2269719
11732	408093	2269715
11733	408125	2269665
11734	408158	2269619
11735	408191	2269576
11736	408226	2269540
11737	408259	2269498
11738	408300	2269494
11739	408333	2269451
11740	408367	2269414
11741	408399	2269360
11742	408433	2269319
11743	408467	2269283
11744	408503	2269253
11745	408536	2269211
11746	408570	2269173
11747	408606	2269145
11748	408640	2269102
11749	408673	2269057
11750	408708	2269026
11751	408742	2268985
11752	408775	2268943
11753	408814	2268928
11754	408846	2268878
11755	408879	2268838
11756	408916	2268812
11757	408950	2268771
11758	408983	2268728
11759	409018	2268696
11760	409055	2268672
11761	409088	2268631
11762	409125	2268607
11763	409160	2268574
11764	409199	2268561
11765	409238	2268549
11766	409277	2268539
11767	409316	2268529
11768	409352	2268500
11769	409388	2268469
11770	409424	2268444
11771	409459	2268411
11772	409493	2268373
11773	409526	2268327
11774	409560	2268288
11775	409599	2268273
11776	409638	2268265
11777	409683	2268285
11778	409722	2268274
11779	409761	2268261
11780	409801	2268259
11781	409832	2268203
11782	409864	2268149
11783	409897	2268108
11784	409931	2268064
11785	409967	2268036
11786	410006	2268027
11787	410038	2267975
11788	410070	2267929
11789	410103	2267882
11790	410136	2267840
11791	410172	2267808
11792	410204	2267759
11793	410237	2267715
11794	410268	2267661
11795	410302	2267617
11796	410334	2267569
11797	410376	2267575
11798	410410	2267537
11799	410446	2267509
11800	410482	2267477
11801	410515	2267437
11802	410551	2267405
11803	410585	2267366
11804	410620	2267336
11805	410654	2267294
11806	410688	2267258
11807	410720	2267205
11808	410752	2267154
11809	410784	2267107
11810	410819	2267071
11811	410852	2267028
11812	410884	2266977
11813	410923	2266966
11814	410962	2266956
11815	410995	2266911
11816	411028	2266864
11817	411065	2266842
11818	411100	2266809
11819	411133	2266762
11820	411164	2266711
11821	411195	2266654
11822	411230	2266617
11823	411261	2266563
11824	411300	2266551
11825	411333	2266508
11826	411366	2266463
11827	411401	2266431
11828	411434	2266387
11829	411469	2266353
11830	411503	2266311
11831	411534	2266256
11832	411567	2266210
11833	411599	2266165
11834	411632	2266118
11835	411666	2266076
11836	411699	2266033
11837	411733	2265994
11838	411765	2265947
11839	411797	2265893
11840	411830	2265850
11841	411870	2265843
11842	411911	2265845
11843	411955	2265858
11844	411995	2265854
11845	412038	2265865
11846	412079	2265865
11847	412117	2265848
11848	412150	2265802
11849	412184	2265760
11850	412215	2265708
11851	412249	2265667
11852	412281	2265615
11853	412314	2265573
11854	412347	2265529
11855	412377	2265469
11856	412410	2265420
11857	412443	2265376
11858	412474	2265325
11859	412506	2265274
11860	412538	2265224
11861	412570	2265174
11862	412602	2265122
11863	412636	2265081
11864	412673	2265060
11865	412703	2264998
11866	412739	2264974
11867	412771	2264921
11868	412804	2264874
11869	412835	2264819
11870	412867	2264769
11871	412900	2264725
11872	412933	2264681
11873	412966	2264640
11874	413000	2264598
11875	413033	2264555
11876	413065	2264505
11877	413096	2264451
11878	413130	2264410
11879	413163	2264365
11880	413196	2264323
11881	413230	2264282
11882	413263	2264237
11883	413295	2264187
11884	413327	2264136
11885	413360	2264091
11886	413394	2264051
11887	413431	2264031
11888	413466	2263995
11889	413500	2263957
11890	413534	2263917
11891	413565	2263863
11892	413596	2263809
11893	413630	2263772
11894	413671	2263768
11895	413714	2263777
11896	413751	2263754
11897	413787	2263731
11898	413826	2263718
11899	413864	2263699
11900	413903	2263690
11901	413941	2263669
11902	413985	2263687
11903	414026	2263683
11904	414065	2263675
11905	414103	2263657
11906	414138	2263621
11907	414178	2263618
11908	414227	2263661
11909	414270	2263668
11910	414324	2263738
11911	414370	2263764
11912	414414	2263780
11913	414448	2263743
11914	414483	2263710
11915	414521	2263693
11916	414561	2263684
11917	414596	2263651
11918	414631	2263618
11919	414671	2263614
11920	414707	2263584
11921	414740	2263541
11922	414774	2263498
11923	414810	2263471
11924	414856	2263496
11925	414894	2263482
11926	414929	2263448
11927	414964	2263413
11928	415004	2263406
11929	415038	2263367
11930	415072	2263327
11931	415106	2263290
11932	415140	2263253
11933	415174	2263214
11934	415210	2263185
11935	415245	2263148
11936	415290	2263170
11937	415325	2263139
11938	415360	2263104
11939	415394	2263065
11940	415430	2263035
11941	415465	2263005
11942	415503	2262985
11943	415540	2262961
11944	415577	2262940
11945	415612	2262906
11946	415650	2262891
11947	415685	2262858
11948	415723	2262840
11949	415757	2262797
11950	415793	2262769
11951	415834	2262771
11952	415868	2262732
11953	415905	2262705
11954	415944	2262695
11955	415977	2262652
11956	416016	2262637
11957	416053	2262618
11958	416093	2262608
11959	416128	2262574
11960	416164	2262547
11961	416197	2262502
11962	416229	2262453
11963	416268	2262442
11964	416300	2262394
11965	416334	2262354
11966	416370	2262322
11967	416403	2262282
11968	416435	2262232
11969	416478	2262238
11970	416517	2262228
11971	416559	2262233
11972	416600	2262231
11973	416642	2262236
11974	416680	2262220
11975	416715	2262182
11976	416748	2262140
11977	416781	2262095
11978	416812	2262042
11979	416845	2261997
11980	416880	2261962
11981	416913	2261916
11982	416957	2261930
11983	416992	2261900
11984	417026	2261859
11985	417058	2261808
11986	417092	2261768
11987	417124	2261720
11988	417157	2261676
11989	417196	2261664
11990	417230	2261626
11991	417262	2261574
11992	417293	2261517
11993	417331	2261504
11994	417366	2261466
11995	417400	2261431
11996	417431	2261375
11997	417463	2261324
11998	417499	2261298
11999	417532	2261250
12000	417565	2261206
12001	417599	2261165
12002	417632	2261124
12003	417665	2261078
12004	417697	2261028
12005	417728	2260972
12006	417761	2260927
12007	417794	2260883
12008	417827	2260841
12009	417859	2260791
12010	417893	2260748
12011	417926	2260707
12012	417958	2260654
12013	417991	2260613
12014	418027	2260582
12015	418067	2260575
12016	418100	2260531
12017	418131	2260479
12018	418163	2260430
12019	418195	2260376
12020	418228	2260331
12021	418263	2260300
12022	418300	2260275
12023	418331	2260224
12024	418364	2260176
12025	418398	2260137
12026	418433	2260103
12027	418471	2260085
12028	418504	2260043
12029	418536	2259991
12030	418571	2259956
12031	418603	2259911
12032	418638	2259877
12033	418670	2259823
12034	418701	2259771
12035	418738	2259746
12036	418786	2259783
12037	418827	2259783
12038	418871	2259795
12039	418915	2259813
12040	418953	2259792
12041	418985	2259747
12042	419019	2259707
12043	419052	2259662
12044	419083	2259606
12045	419115	2259556
12046	419146	2259502
12047	419184	2259483
12048	419216	2259432
12049	419248	2259386
12050	419280	2259334
12051	419312	2259283
12052	419354	2259286
12053	419386	2259239
12054	419420	2259198
12055	419451	2259145
12056	419484	2259097
12057	419516	2259052
12058	419548	2259000
12059	419585	2258978
12060	419618	2258932
12061	419649	2258876
12062	419682	2258833
12063	419720	2258817
12064	419754	2258776
12065	419785	2258722
12066	419820	2258685
12067	419851	2258631
12068	419885	2258591
12069	419917	2258541
12070	419953	2258517
12071	419987	2258474
12072	420020	2258432
12073	420053	2258386
12074	420085	2258339
12075	420116	2258281
12076	420148	2258232
12077	420183	2258197
12078	420215	2258152
12079	420249	2258108
12080	420281	2258061
12081	420314	2258016
12082	420347	2257971
12083	420380	2257925
12084	420420	2257920
12085	420458	2257903
12086	420490	2257852
12087	420522	2257805
12088	420556	2257764
12089	420592	2257736
12090	420626	2257694
12091	420658	2257648
12092	420691	2257603
12093	420723	2257551
12094	420754	2257500
12095	420787	2257455
12096	420819	2257406
12097	420854	2257369
12098	420885	2257317
12099	420917	2257268
12100	420950	2257223
12101	420985	2257185
12102	421022	2257166
12103	421064	2257168
12104	421104	2257161
12105	421142	2257145
12106	421184	2257149
12107	421228	2257165
